Report_ID,Sentence_Index,AP_ID,AP_Text,Content_Context_Whole_Report_Bert,Content_Context_Whole_Report_GPT,AP_Labels_with_Parent_Filter,Augmented,Augmentation_ID
CVE-2016-4304,2,0,An attacker can run program from user-mode to trigger this vulnerability,"An attacker can run program from user-mode to trigger this vulnerability [SEP] A vulnerability in Kaspersky Internet Security's KLIF driver allows an attacker to trigger a denial of service by sending a malicious native API call request, which can cause the kernel driver to crash.","<CONTENT> An attacker can run program from user-mode to trigger this vulnerability <CONTEXT> A vulnerability in Kaspersky Internet Security's KLIF driver allows an attacker to trigger a denial of service by sending a malicious native API call request, which can cause the kernel driver to crash.","['T1574.011', 'T1560.001', 'T1564.003', 'T1587.001', 'T1548.002', 'T1204.001', 'T1546.004', 'T1071.001', 'T1546.001', 'T1106', 'T1497', 'T1105', 'T1547.006', 'T1059.003', 'T1055', 'T1588.004', 'T1548', 'T1556.006', 'T1542.003', 'T1112', 'T1553.004', 'T1129', 'T1071.004', 'T1547', 'T1505.005', 'T1140', 'T1574.010', 'T1059.007', 'T1047', 'T1555.003', 'T1566.001', 'T1543.001', 'T1095', 'T1037', 'T1010', 'T1562.004', 'T1218.005', 'T1036', 'T1056.001', 'T1546.008', 'T1566', 'T1620', 'T1070.001', 'T1518', 'T1204.002', 'T1588.002', 'T1027.009', 'T1647', 'T1491', 'T1497.001', 'T1518.001', 'T1218.011', 'T1560', 'T1027.001', 'T1115', 'T1014', 'T1574.005', 'T1573.002', 'T1547.001', 'T1588.003', 'T1614.001', 'T1027', 'T1102', 'T1070.004', 'T1036.001', 'T1529', 'T1543.003', 'T1562.009', 'T1562.001', 'T1090.003', 'T1080', 'T1053', 'T1027.005', 'T1027.002', 'T1485', 'T1486', 'T1622', 'T1189', 'T1059', 'T1547.004', 'T1489', 'T1562.008', 'T1562.007', 'T1005', 'T1543.004', 'T1562.002', 'T1553.002', 'T1569.002', 'T1059.005', 'T1546.016', 'T1059.001', 'T1053.003', 'T1055.001', 'T1053.005', 'T1543', 'T1102.002', 'T1555.001', 'T1203', 'T1561.002', 'T1132.001', 'T1113']",True,1
CVE-2016-4304,2,0,An attacker can run program from user-mode to trigger this vulnerability,"An attacker can run program from user-mode to trigger this vulnerability [SEP] A vulnerability in Kaspersky Internet Security's KLIF driver allows an attacker to send a malicious request that crashes the kernel driver, causing a denial-of-service condition.","<CONTENT> An attacker can run program from user-mode to trigger this vulnerability <CONTEXT> A vulnerability in Kaspersky Internet Security's KLIF driver allows an attacker to send a malicious request that crashes the kernel driver, causing a denial-of-service condition.","['T1574.011', 'T1560.001', 'T1564.003', 'T1587.001', 'T1548.002', 'T1204.001', 'T1546.004', 'T1071.001', 'T1546.001', 'T1106', 'T1497', 'T1105', 'T1547.006', 'T1059.003', 'T1055', 'T1588.004', 'T1548', 'T1556.006', 'T1542.003', 'T1112', 'T1553.004', 'T1129', 'T1071.004', 'T1547', 'T1505.005', 'T1140', 'T1574.010', 'T1059.007', 'T1047', 'T1555.003', 'T1566.001', 'T1543.001', 'T1095', 'T1037', 'T1010', 'T1562.004', 'T1218.005', 'T1036', 'T1056.001', 'T1546.008', 'T1566', 'T1620', 'T1070.001', 'T1518', 'T1204.002', 'T1588.002', 'T1027.009', 'T1647', 'T1491', 'T1497.001', 'T1518.001', 'T1218.011', 'T1560', 'T1027.001', 'T1115', 'T1014', 'T1574.005', 'T1573.002', 'T1547.001', 'T1588.003', 'T1614.001', 'T1027', 'T1102', 'T1070.004', 'T1036.001', 'T1529', 'T1543.003', 'T1562.009', 'T1562.001', 'T1090.003', 'T1080', 'T1053', 'T1027.005', 'T1027.002', 'T1485', 'T1486', 'T1622', 'T1189', 'T1059', 'T1547.004', 'T1489', 'T1562.008', 'T1562.007', 'T1005', 'T1543.004', 'T1562.002', 'T1553.002', 'T1569.002', 'T1059.005', 'T1546.016', 'T1059.001', 'T1053.003', 'T1055.001', 'T1053.005', 'T1543', 'T1102.002', 'T1555.001', 'T1203', 'T1561.002', 'T1132.001', 'T1113']",True,2
CVE-2016-4304,2,0,An attacker can run program from user-mode to trigger this vulnerability,"An attacker can run program from user-mode to trigger this vulnerability [SEP] A vulnerability in the Kaspersky Internet Security KLIF driver's syscall filtering feature allows an attacker to trigger a local denial-of-service by crafting a malicious native API call request, which can cause an access violation exception in the KLIF kernel driver.","<CONTENT> An attacker can run program from user-mode to trigger this vulnerability <CONTEXT> A vulnerability in the Kaspersky Internet Security KLIF driver's syscall filtering feature allows an attacker to trigger a local denial-of-service by crafting a malicious native API call request, which can cause an access violation exception in the KLIF kernel driver.","['T1574.011', 'T1560.001', 'T1564.003', 'T1587.001', 'T1548.002', 'T1204.001', 'T1546.004', 'T1071.001', 'T1546.001', 'T1106', 'T1497', 'T1105', 'T1547.006', 'T1059.003', 'T1055', 'T1588.004', 'T1548', 'T1556.006', 'T1542.003', 'T1112', 'T1553.004', 'T1129', 'T1071.004', 'T1547', 'T1505.005', 'T1140', 'T1574.010', 'T1059.007', 'T1047', 'T1555.003', 'T1566.001', 'T1543.001', 'T1095', 'T1037', 'T1010', 'T1562.004', 'T1218.005', 'T1036', 'T1056.001', 'T1546.008', 'T1566', 'T1620', 'T1070.001', 'T1518', 'T1204.002', 'T1588.002', 'T1027.009', 'T1647', 'T1491', 'T1497.001', 'T1518.001', 'T1218.011', 'T1560', 'T1027.001', 'T1115', 'T1014', 'T1574.005', 'T1573.002', 'T1547.001', 'T1588.003', 'T1614.001', 'T1027', 'T1102', 'T1070.004', 'T1036.001', 'T1529', 'T1543.003', 'T1562.009', 'T1562.001', 'T1090.003', 'T1080', 'T1053', 'T1027.005', 'T1027.002', 'T1485', 'T1486', 'T1622', 'T1189', 'T1059', 'T1547.004', 'T1489', 'T1562.008', 'T1562.007', 'T1005', 'T1543.004', 'T1562.002', 'T1553.002', 'T1569.002', 'T1059.005', 'T1546.016', 'T1059.001', 'T1053.003', 'T1055.001', 'T1053.005', 'T1543', 'T1102.002', 'T1555.001', 'T1203', 'T1561.002', 'T1132.001', 'T1113']",True,3
CVE-2016-4304,2,0,An attacker can run program from user-mode to trigger this vulnerability,"An attacker can run program from user-mode to trigger this vulnerability [SEP] A vulnerability in Kaspersky's KLIF driver allows an attacker to trigger an access violation exception in the kernel driver, leading to a local denial of service, by crafting a specific native API call request.","<CONTENT> An attacker can run program from user-mode to trigger this vulnerability <CONTEXT> A vulnerability in Kaspersky's KLIF driver allows an attacker to trigger an access violation exception in the kernel driver, leading to a local denial of service, by crafting a specific native API call request.","['T1574.011', 'T1560.001', 'T1564.003', 'T1587.001', 'T1548.002', 'T1204.001', 'T1546.004', 'T1071.001', 'T1546.001', 'T1106', 'T1497', 'T1105', 'T1547.006', 'T1059.003', 'T1055', 'T1588.004', 'T1548', 'T1556.006', 'T1542.003', 'T1112', 'T1553.004', 'T1129', 'T1071.004', 'T1547', 'T1505.005', 'T1140', 'T1574.010', 'T1059.007', 'T1047', 'T1555.003', 'T1566.001', 'T1543.001', 'T1095', 'T1037', 'T1010', 'T1562.004', 'T1218.005', 'T1036', 'T1056.001', 'T1546.008', 'T1566', 'T1620', 'T1070.001', 'T1518', 'T1204.002', 'T1588.002', 'T1027.009', 'T1647', 'T1491', 'T1497.001', 'T1518.001', 'T1218.011', 'T1560', 'T1027.001', 'T1115', 'T1014', 'T1574.005', 'T1573.002', 'T1547.001', 'T1588.003', 'T1614.001', 'T1027', 'T1102', 'T1070.004', 'T1036.001', 'T1529', 'T1543.003', 'T1562.009', 'T1562.001', 'T1090.003', 'T1080', 'T1053', 'T1027.005', 'T1027.002', 'T1485', 'T1486', 'T1622', 'T1189', 'T1059', 'T1547.004', 'T1489', 'T1562.008', 'T1562.007', 'T1005', 'T1543.004', 'T1562.002', 'T1553.002', 'T1569.002', 'T1059.005', 'T1546.016', 'T1059.001', 'T1053.003', 'T1055.001', 'T1053.005', 'T1543', 'T1102.002', 'T1555.001', 'T1203', 'T1561.002', 'T1132.001', 'T1113']",True,4
CVE-2016-4305,0,0,A denial of service vulnerability exists in the syscall filtering functionality of Kaspersky Internet Security KLIF driver,A denial of service vulnerability exists in the syscall filtering functionality of Kaspersky Internet Security KLIF driver [SEP] A denial of service vulnerability exists in the syscall filtering functionality of Kaspersky Internet Security KLIF driver. A specially crafted native api call can cause a access violation in KLIF kernel driver resulting in local denial of service. An attacker can run program from user-mode to trigger this vulnerability.,<CONTENT> A denial of service vulnerability exists in the syscall filtering functionality of Kaspersky Internet Security KLIF driver <CONTEXT> A denial of service vulnerability exists in the syscall filtering functionality of Kaspersky Internet Security KLIF driver. A specially crafted native api call can cause a access violation in KLIF kernel driver resulting in local denial of service. An attacker can run program from user-mode to trigger this vulnerability.,"['T1489', 'T1518.001', 'T1562.001', 'T1106', 'T1547.006', 'T1529']",False,-
CVE-2016-4305,0,0,A denial of service vulnerability exists in the syscall filtering functionality of Kaspersky Internet Security KLIF driver,"A denial of service vulnerability exists in the syscall filtering functionality of Kaspersky Internet Security KLIF driver [SEP] Kaspersky Internet Security's KLIF driver contains a denial-of-service vulnerability in its syscall filtering functionality. By making a specific native API call, an attacker can cause the KLIF kernel driver to crash, resulting in a local denial-of-service.","<CONTENT> A denial of service vulnerability exists in the syscall filtering functionality of Kaspersky Internet Security KLIF driver <CONTEXT> Kaspersky Internet Security's KLIF driver contains a denial-of-service vulnerability in its syscall filtering functionality. By making a specific native API call, an attacker can cause the KLIF kernel driver to crash, resulting in a local denial-of-service.","['T1489', 'T1518.001', 'T1562.001', 'T1106', 'T1547.006', 'T1529']",True,0
CVE-2016-4305,0,0,A denial of service vulnerability exists in the syscall filtering functionality of Kaspersky Internet Security KLIF driver,"A denial of service vulnerability exists in the syscall filtering functionality of Kaspersky Internet Security KLIF driver [SEP] A vulnerability in Kaspersky Internet Security's KLIF driver allows an attacker to exploit a denial of service by triggering an access violation in the kernel driver, potentially crashing the system.","<CONTENT> A denial of service vulnerability exists in the syscall filtering functionality of Kaspersky Internet Security KLIF driver <CONTEXT> A vulnerability in Kaspersky Internet Security's KLIF driver allows an attacker to exploit a denial of service by triggering an access violation in the kernel driver, potentially crashing the system.","['T1489', 'T1518.001', 'T1562.001', 'T1106', 'T1547.006', 'T1529']",True,1
CVE-2016-4305,0,0,A denial of service vulnerability exists in the syscall filtering functionality of Kaspersky Internet Security KLIF driver,"A denial of service vulnerability exists in the syscall filtering functionality of Kaspersky Internet Security KLIF driver [SEP] A flaw in Kaspersky Internet Security's KLIF driver allows an attacker to create a native API call that can cause the kernel driver to crash, resulting in a local denial-of-service condition.","<CONTENT> A denial of service vulnerability exists in the syscall filtering functionality of Kaspersky Internet Security KLIF driver <CONTEXT> A flaw in Kaspersky Internet Security's KLIF driver allows an attacker to create a native API call that can cause the kernel driver to crash, resulting in a local denial-of-service condition.","['T1489', 'T1518.001', 'T1562.001', 'T1106', 'T1547.006', 'T1529']",True,2
CVE-2016-4305,0,0,A denial of service vulnerability exists in the syscall filtering functionality of Kaspersky Internet Security KLIF driver,"A denial of service vulnerability exists in the syscall filtering functionality of Kaspersky Internet Security KLIF driver [SEP] A vulnerability in Kaspersky Internet Security's KLIF driver allows an attacker to trigger a denial of service by making a specific native API call, resulting in an access violation that can be exploited from user mode.","<CONTENT> A denial of service vulnerability exists in the syscall filtering functionality of Kaspersky Internet Security KLIF driver <CONTEXT> A vulnerability in Kaspersky Internet Security's KLIF driver allows an attacker to trigger a denial of service by making a specific native API call, resulting in an access violation that can be exploited from user mode.","['T1489', 'T1518.001', 'T1562.001', 'T1106', 'T1547.006', 'T1529']",True,3
CVE-2016-4305,0,0,A denial of service vulnerability exists in the syscall filtering functionality of Kaspersky Internet Security KLIF driver,"A denial of service vulnerability exists in the syscall filtering functionality of Kaspersky Internet Security KLIF driver [SEP] A vulnerability in Kaspersky Internet Security's KLIF driver allows a malicious native API call to cause a kernel driver crash, resulting in a local denial of service, which can be triggered by a user-mode program.","<CONTENT> A denial of service vulnerability exists in the syscall filtering functionality of Kaspersky Internet Security KLIF driver <CONTEXT> A vulnerability in Kaspersky Internet Security's KLIF driver allows a malicious native API call to cause a kernel driver crash, resulting in a local denial of service, which can be triggered by a user-mode program.","['T1489', 'T1518.001', 'T1562.001', 'T1106', 'T1547.006', 'T1529']",True,4
CVE-2016-4305,1,0,specially crafted native api call,specially crafted native api call [SEP] A denial of service vulnerability exists in the syscall filtering functionality of Kaspersky Internet Security KLIF driver. A specially crafted native api call can cause a access violation in KLIF kernel driver resulting in local denial of service. An attacker can run program from user-mode to trigger this vulnerability.,<CONTENT> specially crafted native api call <CONTEXT> A denial of service vulnerability exists in the syscall filtering functionality of Kaspersky Internet Security KLIF driver. A specially crafted native api call can cause a access violation in KLIF kernel driver resulting in local denial of service. An attacker can run program from user-mode to trigger this vulnerability.,"['T1574.011', 'T1560.001', 'T1564.003', 'T1587.001', 'T1548.002', 'T1546.004', 'T1071.001', 'T1546.001', 'T1106', 'T1497', 'T1105', 'T1547.006', 'T1059.003', 'T1055', 'T1548', 'T1556.006', 'T1542.003', 'T1112', 'T1553.004', 'T1129', 'T1547', 'T1505.005', 'T1140', 'T1574.010', 'T1059.007', 'T1047', 'T1566.001', 'T1543.001', 'T1095', 'T1037', 'T1010', 'T1562.004', 'T1218.005', 'T1036', 'T1056.001', 'T1546.008', 'T1566', 'T1620', 'T1070.001', 'T1518', 'T1204.002', 'T1588.002', 'T1027.009', 'T1647', 'T1020', 'T1491', 'T1497.001', 'T1518.001', 'T1218.011', 'T1560', 'T1027.001', 'T1115', 'T1014', 'T1574.005', 'T1573.002', 'T1547.001', 'T1588.003', 'T1614.001', 'T1027', 'T1102', 'T1070.004', 'T1070.006', 'T1036.001', 'T1529', 'T1543.003', 'T1562.009', 'T1562.001', 'T1090.003', 'T1080', 'T1053', 'T1027.005', 'T1027.002', 'T1485', 'T1622', 'T1189', 'T1059', 'T1547.004', 'T1489', 'T1562.008', 'T1562.007', 'T1005', 'T1543.004', 'T1562.002', 'T1553.002', 'T1569.002', 'T1059.005', 'T1546.016', 'T1059.001', 'T1053.003', 'T1055.001', 'T1053.005', 'T1543', 'T1102.002', 'T1555.001', 'T1203', 'T1561.002', 'T1132.001', 'T1113']",False,-
CVE-2016-4305,1,0,specially crafted native api call,"specially crafted native api call [SEP] Kaspersky Internet Security's KLIF driver contains a denial-of-service vulnerability in its syscall filtering functionality. By making a specific native API call, an attacker can cause the KLIF kernel driver to crash, resulting in a local denial-of-service.","<CONTENT> specially crafted native api call <CONTEXT> Kaspersky Internet Security's KLIF driver contains a denial-of-service vulnerability in its syscall filtering functionality. By making a specific native API call, an attacker can cause the KLIF kernel driver to crash, resulting in a local denial-of-service.","['T1574.011', 'T1560.001', 'T1564.003', 'T1587.001', 'T1548.002', 'T1546.004', 'T1071.001', 'T1546.001', 'T1106', 'T1497', 'T1105', 'T1547.006', 'T1059.003', 'T1055', 'T1548', 'T1556.006', 'T1542.003', 'T1112', 'T1553.004', 'T1129', 'T1547', 'T1505.005', 'T1140', 'T1574.010', 'T1059.007', 'T1047', 'T1566.001', 'T1543.001', 'T1095', 'T1037', 'T1010', 'T1562.004', 'T1218.005', 'T1036', 'T1056.001', 'T1546.008', 'T1566', 'T1620', 'T1070.001', 'T1518', 'T1204.002', 'T1588.002', 'T1027.009', 'T1647', 'T1020', 'T1491', 'T1497.001', 'T1518.001', 'T1218.011', 'T1560', 'T1027.001', 'T1115', 'T1014', 'T1574.005', 'T1573.002', 'T1547.001', 'T1588.003', 'T1614.001', 'T1027', 'T1102', 'T1070.004', 'T1070.006', 'T1036.001', 'T1529', 'T1543.003', 'T1562.009', 'T1562.001', 'T1090.003', 'T1080', 'T1053', 'T1027.005', 'T1027.002', 'T1485', 'T1622', 'T1189', 'T1059', 'T1547.004', 'T1489', 'T1562.008', 'T1562.007', 'T1005', 'T1543.004', 'T1562.002', 'T1553.002', 'T1569.002', 'T1059.005', 'T1546.016', 'T1059.001', 'T1053.003', 'T1055.001', 'T1053.005', 'T1543', 'T1102.002', 'T1555.001', 'T1203', 'T1561.002', 'T1132.001', 'T1113']",True,0
CVE-2016-4305,1,0,specially crafted native api call,"specially crafted native api call [SEP] A vulnerability in Kaspersky Internet Security's KLIF driver allows an attacker to exploit a denial of service by triggering an access violation in the kernel driver, potentially crashing the system.","<CONTENT> specially crafted native api call <CONTEXT> A vulnerability in Kaspersky Internet Security's KLIF driver allows an attacker to exploit a denial of service by triggering an access violation in the kernel driver, potentially crashing the system.","['T1574.011', 'T1560.001', 'T1564.003', 'T1587.001', 'T1548.002', 'T1546.004', 'T1071.001', 'T1546.001', 'T1106', 'T1497', 'T1105', 'T1547.006', 'T1059.003', 'T1055', 'T1548', 'T1556.006', 'T1542.003', 'T1112', 'T1553.004', 'T1129', 'T1547', 'T1505.005', 'T1140', 'T1574.010', 'T1059.007', 'T1047', 'T1566.001', 'T1543.001', 'T1095', 'T1037', 'T1010', 'T1562.004', 'T1218.005', 'T1036', 'T1056.001', 'T1546.008', 'T1566', 'T1620', 'T1070.001', 'T1518', 'T1204.002', 'T1588.002', 'T1027.009', 'T1647', 'T1020', 'T1491', 'T1497.001', 'T1518.001', 'T1218.011', 'T1560', 'T1027.001', 'T1115', 'T1014', 'T1574.005', 'T1573.002', 'T1547.001', 'T1588.003', 'T1614.001', 'T1027', 'T1102', 'T1070.004', 'T1070.006', 'T1036.001', 'T1529', 'T1543.003', 'T1562.009', 'T1562.001', 'T1090.003', 'T1080', 'T1053', 'T1027.005', 'T1027.002', 'T1485', 'T1622', 'T1189', 'T1059', 'T1547.004', 'T1489', 'T1562.008', 'T1562.007', 'T1005', 'T1543.004', 'T1562.002', 'T1553.002', 'T1569.002', 'T1059.005', 'T1546.016', 'T1059.001', 'T1053.003', 'T1055.001', 'T1053.005', 'T1543', 'T1102.002', 'T1555.001', 'T1203', 'T1561.002', 'T1132.001', 'T1113']",True,1
CVE-2016-4305,1,0,specially crafted native api call,"specially crafted native api call [SEP] A flaw in Kaspersky Internet Security's KLIF driver allows an attacker to create a native API call that can cause the kernel driver to crash, resulting in a local denial-of-service condition.","<CONTENT> specially crafted native api call <CONTEXT> A flaw in Kaspersky Internet Security's KLIF driver allows an attacker to create a native API call that can cause the kernel driver to crash, resulting in a local denial-of-service condition.","['T1574.011', 'T1560.001', 'T1564.003', 'T1587.001', 'T1548.002', 'T1546.004', 'T1071.001', 'T1546.001', 'T1106', 'T1497', 'T1105', 'T1547.006', 'T1059.003', 'T1055', 'T1548', 'T1556.006', 'T1542.003', 'T1112', 'T1553.004', 'T1129', 'T1547', 'T1505.005', 'T1140', 'T1574.010', 'T1059.007', 'T1047', 'T1566.001', 'T1543.001', 'T1095', 'T1037', 'T1010', 'T1562.004', 'T1218.005', 'T1036', 'T1056.001', 'T1546.008', 'T1566', 'T1620', 'T1070.001', 'T1518', 'T1204.002', 'T1588.002', 'T1027.009', 'T1647', 'T1020', 'T1491', 'T1497.001', 'T1518.001', 'T1218.011', 'T1560', 'T1027.001', 'T1115', 'T1014', 'T1574.005', 'T1573.002', 'T1547.001', 'T1588.003', 'T1614.001', 'T1027', 'T1102', 'T1070.004', 'T1070.006', 'T1036.001', 'T1529', 'T1543.003', 'T1562.009', 'T1562.001', 'T1090.003', 'T1080', 'T1053', 'T1027.005', 'T1027.002', 'T1485', 'T1622', 'T1189', 'T1059', 'T1547.004', 'T1489', 'T1562.008', 'T1562.007', 'T1005', 'T1543.004', 'T1562.002', 'T1553.002', 'T1569.002', 'T1059.005', 'T1546.016', 'T1059.001', 'T1053.003', 'T1055.001', 'T1053.005', 'T1543', 'T1102.002', 'T1555.001', 'T1203', 'T1561.002', 'T1132.001', 'T1113']",True,2
CVE-2016-4305,1,0,specially crafted native api call,"specially crafted native api call [SEP] A vulnerability in Kaspersky Internet Security's KLIF driver allows an attacker to trigger a denial of service by making a specific native API call, resulting in an access violation that can be exploited from user mode.","<CONTENT> specially crafted native api call <CONTEXT> A vulnerability in Kaspersky Internet Security's KLIF driver allows an attacker to trigger a denial of service by making a specific native API call, resulting in an access violation that can be exploited from user mode.","['T1574.011', 'T1560.001', 'T1564.003', 'T1587.001', 'T1548.002', 'T1546.004', 'T1071.001', 'T1546.001', 'T1106', 'T1497', 'T1105', 'T1547.006', 'T1059.003', 'T1055', 'T1548', 'T1556.006', 'T1542.003', 'T1112', 'T1553.004', 'T1129', 'T1547', 'T1505.005', 'T1140', 'T1574.010', 'T1059.007', 'T1047', 'T1566.001', 'T1543.001', 'T1095', 'T1037', 'T1010', 'T1562.004', 'T1218.005', 'T1036', 'T1056.001', 'T1546.008', 'T1566', 'T1620', 'T1070.001', 'T1518', 'T1204.002', 'T1588.002', 'T1027.009', 'T1647', 'T1020', 'T1491', 'T1497.001', 'T1518.001', 'T1218.011', 'T1560', 'T1027.001', 'T1115', 'T1014', 'T1574.005', 'T1573.002', 'T1547.001', 'T1588.003', 'T1614.001', 'T1027', 'T1102', 'T1070.004', 'T1070.006', 'T1036.001', 'T1529', 'T1543.003', 'T1562.009', 'T1562.001', 'T1090.003', 'T1080', 'T1053', 'T1027.005', 'T1027.002', 'T1485', 'T1622', 'T1189', 'T1059', 'T1547.004', 'T1489', 'T1562.008', 'T1562.007', 'T1005', 'T1543.004', 'T1562.002', 'T1553.002', 'T1569.002', 'T1059.005', 'T1546.016', 'T1059.001', 'T1053.003', 'T1055.001', 'T1053.005', 'T1543', 'T1102.002', 'T1555.001', 'T1203', 'T1561.002', 'T1132.001', 'T1113']",True,3
CVE-2016-4305,1,0,specially crafted native api call,"specially crafted native api call [SEP] A vulnerability in Kaspersky Internet Security's KLIF driver allows a malicious native API call to cause a kernel driver crash, resulting in a local denial of service, which can be triggered by a user-mode program.","<CONTENT> specially crafted native api call <CONTEXT> A vulnerability in Kaspersky Internet Security's KLIF driver allows a malicious native API call to cause a kernel driver crash, resulting in a local denial of service, which can be triggered by a user-mode program.","['T1574.011', 'T1560.001', 'T1564.003', 'T1587.001', 'T1548.002', 'T1546.004', 'T1071.001', 'T1546.001', 'T1106', 'T1497', 'T1105', 'T1547.006', 'T1059.003', 'T1055', 'T1548', 'T1556.006', 'T1542.003', 'T1112', 'T1553.004', 'T1129', 'T1547', 'T1505.005', 'T1140', 'T1574.010', 'T1059.007', 'T1047', 'T1566.001', 'T1543.001', 'T1095', 'T1037', 'T1010', 'T1562.004', 'T1218.005', 'T1036', 'T1056.001', 'T1546.008', 'T1566', 'T1620', 'T1070.001', 'T1518', 'T1204.002', 'T1588.002', 'T1027.009', 'T1647', 'T1020', 'T1491', 'T1497.001', 'T1518.001', 'T1218.011', 'T1560', 'T1027.001', 'T1115', 'T1014', 'T1574.005', 'T1573.002', 'T1547.001', 'T1588.003', 'T1614.001', 'T1027', 'T1102', 'T1070.004', 'T1070.006', 'T1036.001', 'T1529', 'T1543.003', 'T1562.009', 'T1562.001', 'T1090.003', 'T1080', 'T1053', 'T1027.005', 'T1027.002', 'T1485', 'T1622', 'T1189', 'T1059', 'T1547.004', 'T1489', 'T1562.008', 'T1562.007', 'T1005', 'T1543.004', 'T1562.002', 'T1553.002', 'T1569.002', 'T1059.005', 'T1546.016', 'T1059.001', 'T1053.003', 'T1055.001', 'T1053.005', 'T1543', 'T1102.002', 'T1555.001', 'T1203', 'T1561.002', 'T1132.001', 'T1113']",True,4
CVE-2016-4305,1,1,A specially crafted native api call can cause a access violation in KLIF kernel driver resulting in local denial of service,A specially crafted native api call can cause a access violation in KLIF kernel driver resulting in local denial of service [SEP] A denial of service vulnerability exists in the syscall filtering functionality of Kaspersky Internet Security KLIF driver. A specially crafted native api call can cause a access violation in KLIF kernel driver resulting in local denial of service. An attacker can run program from user-mode to trigger this vulnerability.,<CONTENT> A specially crafted native api call can cause a access violation in KLIF kernel driver resulting in local denial of service <CONTEXT> A denial of service vulnerability exists in the syscall filtering functionality of Kaspersky Internet Security KLIF driver. A specially crafted native api call can cause a access violation in KLIF kernel driver resulting in local denial of service. An attacker can run program from user-mode to trigger this vulnerability.,"['T1574.011', 'T1560.001', 'T1564.003', 'T1587.001', 'T1548.002', 'T1546.004', 'T1071.001', 'T1546.001', 'T1106', 'T1497', 'T1105', 'T1547.006', 'T1059.003', 'T1055', 'T1548', 'T1556.006', 'T1542.003', 'T1112', 'T1553.004', 'T1129', 'T1547', 'T1505.005', 'T1140', 'T1574.010', 'T1059.007', 'T1047', 'T1566.001', 'T1543.001', 'T1095', 'T1037', 'T1010', 'T1562.004', 'T1218.005', 'T1036', 'T1056.001', 'T1546.008', 'T1566', 'T1620', 'T1070.001', 'T1518', 'T1204.002', 'T1588.002', 'T1027.009', 'T1647', 'T1020', 'T1491', 'T1497.001', 'T1518.001', 'T1218.011', 'T1560', 'T1027.001', 'T1115', 'T1014', 'T1574.005', 'T1573.002', 'T1547.001', 'T1588.003', 'T1614.001', 'T1027', 'T1102', 'T1070.004', 'T1070.006', 'T1036.001', 'T1529', 'T1543.003', 'T1562.009', 'T1562.001', 'T1090.003', 'T1080', 'T1053', 'T1027.005', 'T1027.002', 'T1485', 'T1622', 'T1189', 'T1059', 'T1547.004', 'T1489', 'T1562.008', 'T1562.007', 'T1005', 'T1543.004', 'T1562.002', 'T1553.002', 'T1569.002', 'T1059.005', 'T1546.016', 'T1059.001', 'T1053.003', 'T1055.001', 'T1053.005', 'T1543', 'T1102.002', 'T1555.001', 'T1203', 'T1561.002', 'T1132.001', 'T1113']",False,-
CVE-2016-4305,1,1,A specially crafted native api call can cause a access violation in KLIF kernel driver resulting in local denial of service,"A specially crafted native api call can cause a access violation in KLIF kernel driver resulting in local denial of service [SEP] Kaspersky Internet Security's KLIF driver contains a denial-of-service vulnerability in its syscall filtering functionality. By making a specific native API call, an attacker can cause the KLIF kernel driver to crash, resulting in a local denial-of-service.","<CONTENT> A specially crafted native api call can cause a access violation in KLIF kernel driver resulting in local denial of service <CONTEXT> Kaspersky Internet Security's KLIF driver contains a denial-of-service vulnerability in its syscall filtering functionality. By making a specific native API call, an attacker can cause the KLIF kernel driver to crash, resulting in a local denial-of-service.","['T1574.011', 'T1560.001', 'T1564.003', 'T1587.001', 'T1548.002', 'T1546.004', 'T1071.001', 'T1546.001', 'T1106', 'T1497', 'T1105', 'T1547.006', 'T1059.003', 'T1055', 'T1548', 'T1556.006', 'T1542.003', 'T1112', 'T1553.004', 'T1129', 'T1547', 'T1505.005', 'T1140', 'T1574.010', 'T1059.007', 'T1047', 'T1566.001', 'T1543.001', 'T1095', 'T1037', 'T1010', 'T1562.004', 'T1218.005', 'T1036', 'T1056.001', 'T1546.008', 'T1566', 'T1620', 'T1070.001', 'T1518', 'T1204.002', 'T1588.002', 'T1027.009', 'T1647', 'T1020', 'T1491', 'T1497.001', 'T1518.001', 'T1218.011', 'T1560', 'T1027.001', 'T1115', 'T1014', 'T1574.005', 'T1573.002', 'T1547.001', 'T1588.003', 'T1614.001', 'T1027', 'T1102', 'T1070.004', 'T1070.006', 'T1036.001', 'T1529', 'T1543.003', 'T1562.009', 'T1562.001', 'T1090.003', 'T1080', 'T1053', 'T1027.005', 'T1027.002', 'T1485', 'T1622', 'T1189', 'T1059', 'T1547.004', 'T1489', 'T1562.008', 'T1562.007', 'T1005', 'T1543.004', 'T1562.002', 'T1553.002', 'T1569.002', 'T1059.005', 'T1546.016', 'T1059.001', 'T1053.003', 'T1055.001', 'T1053.005', 'T1543', 'T1102.002', 'T1555.001', 'T1203', 'T1561.002', 'T1132.001', 'T1113']",True,0
